Key,Title,Student,Organization,Mentors
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1kYXJpb19kaW51Y2NpDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9kYXJpb19kaW51Y2NpDAsSB1Byb2plY3QYgICAgIDDlQoM,Add support to via points in Gnome Maps,Dario Di Nucci,GNOME,Mattias Bengtsson
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZkaW1hcnQMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2RpbWFydAwLEgdQcm9qZWN0GICAgICA14wKDA,Improve REST API Services integration in Banshee,Dmitrii Petukhov,GNOME,Andrés G. Aragoneses
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVkbmxybgwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvZG5scm4MCxIHUHJvamVjdBiAgICAgLmECgw,Replace calculation back-end of Calculator with the GMP library,Daniel Renninghoff,GNOME,Arth Patel
ahBzfmdvb2dsZS1tZWxhbmdlclcLEgRVc2VyIg5lYWdsZW9uZXJhcHRvcgwLEgdQcm9maWxlIh5nb29nbGUvZ3NvYzIwMTQvZWFnbGVvbmVyYXB0b3IMCxIHUHJvamVjdBiAgICAwPqTCgw,Maps: Foursquare and Facebook integration,Damián Nohales,GNOME,Jonas Danielsson
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdlbGl0YTE1DAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9lbGl0YTE1DAsSB1Byb2plY3QYgICAgOCVgwoM,REVAMPING THE UI OF GNOME-CALCULATOR AND PORTING HISTORY VIEW              ,Elita Astrid Angelina Lobo,GNOME,Arth Patel
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpnaXNlbGxlbW5yDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9naXNlbGxlbW5yDAsSB1Byb2plY3QYgICAgMDflwoM,Evince: Post-it Notes-like annotations improvements,Giselle Reis,GNOME,José Aliste
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdsb2dhbmVrDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9sb2dhbmVrDAsSB1Byb2plY3QYgICAgMCrhgoM,Banshee: Integrate with AcoustID,Marcin Kolny,GNOME,Andrés G. Aragoneses
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZsdWJvc3oMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2x1Ym9zegwLEgdQcm9qZWN0GICAgIDA4YoKDA,Improve Video Transformation and Viewer Interaction in Pitivi,Lubosz,GNOME,Mathieu Duponchelle
ahBzfmdvb2dsZS1tZWxhbmdlclkLEgRVc2VyIg9tYXJjb3NjaGF2YXJyaWEMCxIHUHJvZmlsZSIfZ29vZ2xlL2dzb2MyMDE0L21hcmNvc2NoYXZhcnJpYQwLEgdQcm9qZWN0GICAgIDA9pkKDA,GNOMECAT,Marcos Chavarría,GNOME,Seán de Búrca
ahBzfmdvb2dsZS1tZWxhbmdlclcLEgRVc2VyIg5tYXJ0YW1pbGFrb3ZpYwwLEgdQcm9maWxlIh5nb29nbGUvZ3NvYzIwMTQvbWFydGFtaWxha292aWMMCxIHUHJvamVjdBiAgICAwN-XCgw,An eBooks application based on Documents,Marta Milaković,GNOME,Cosimo Cecchi
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1tYXJ0aWluc2lpbW9uDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9tYXJ0aWluc2lpbW9uDAsSB1Byb2plY3QYgICAgKD9iQoM,Automated tests for applications in GnomeContinuous,Martin Simon,GNOME,Vladimir Benes
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZuaWtoYXIMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L25pa2hhcgwLEgdQcm9qZWN0GICAgICgr5cKDA,Port Four-in-a-Row to Vala,Nikhar Agrawal,GNOME,Michael Catanzaro
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxwYXJpbnBvcmVjaGEMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L3BhcmlucG9yZWNoYQwLEgdQcm9qZWN0GICAgIDAzrEKDA,GNOME-Sudoku Modernization,Parin Porecha,GNOME,Michael Catanzaro
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglwcmFuYXY5MTMMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3ByYW5hdjkxMwwLEgdQcm9qZWN0GICAgIDAiJ0KDA,Photos: Browse DLNA media servers,Pranav Kant,GNOME,Debarshi Ray
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgRwcnRoDAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC9wcnRoDAsSB1Byb2plY3QYgICAgMDflwoM,Getting Things Gnome!: Revamp the backends experience,Parth P. Panchal,GNOME,Nimit Shah
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpyb2NrZXJfcmFqDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9yb2NrZXJfcmFqDAsSB1Byb2plY3QYgICAgMCrhgoM,Points of Interest and User Check Ins on FourSquare & Facebook ,Rishi Raj Singh Jhelumi,GNOME,Mattias Bengtsson
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpzYWdhcmdodWdlDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9zYWdhcmdodWdlDAsSB1Byb2plY3QYgICAgICumQoM,Recurring tasks support,Sagar Ghuge,GNOME,Nimit Shah
ahBzfmdvb2dsZS1tZWxhbmdlclsLEgRVc2VyIhBzYXVyYXZfYWdhcndhbGxhDAsSB1Byb2ZpbGUiIGdvb2dsZS9nc29jMjAxNC9zYXVyYXZfYWdhcndhbGxhDAsSB1Byb2plY3QYgICAgIDDlQoM,Photos: Browse PicasaWeb content,Saurav Agarwalla,GNOME,Debarshi Ray
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1zaGl2YW5pcG9kZGFyDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9zaGl2YW5pcG9kZGFyDAsSB1Byb2plY3QYgICAgKDEjgoM,Automated tests for applications in GnomeContinuous ,Shivani Poddar,GNOME,Vitezslav Humpa
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghzaWxzMTI5NwwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvc2lsczEyOTcMCxIHUHJvamVjdBiAgICAwOGKCgw,"Boxes - Hardening sprint, express installation improvements & ISO download",Lasse Schuirmann,GNOME,Zeeshan Ali
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxzcnAyMDEyMDEwNTEMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L3NycDIwMTIwMTA1MQwLEgdQcm9qZWN0GICAgICAw5UKDA,Weather integration with geocode-glib and geoclue,Saurabh Patel,GNOME,Giovanni Campagna
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpzdW1hbnNhaTE0DAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9zdW1hbnNhaTE0DAsSB1Byb2plY3QYgICAgMDZqAoM,Implementation of remote resources in GNOME Music,Sai Suman Prayaga,GNOME,Vadim Rutkovsky
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgp2aWN0b3J0b3NvDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC92aWN0b3J0b3NvDAsSB1Byb2plY3QYgICAgMDZqAoM,TV Shows support in Videos and MusicBrainz in Music with Grilo,Victor Toso,GNOME,Bastien Nocera
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgt3aWxsaWFtNzc3NwwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvd2lsbGlhbTc3NzcMCxIHUHJvamVjdBiAgICAwOGKCgw,Evolution: Complete instrospection support for EDS,William Yu,GNOME,Fabiano Fidêncio
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgV5dXVtYQwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQveXV1bWEMCxIHUHJvamVjdBiAgICAwPqTCgw,A PKCS#11 module to fetch X509 certificates for Evolution,Watson Yuuma Sato,GNOME,David Woodhouse
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgphaml0aHBldGVyDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9haml0aHBldGVyDAsSB1Byb2plY3QYgICAgIDDlQoM,Development of a GNSS Sampler using the MAX2769 Universal GPS Receiver,Ajith Peter,GNSS-SDR,Carles Fernandez
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1kbWlyYWxsZXMyMDA5DAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9kbWlyYWxsZXMyMDA5DAsSB1Byb2plY3QYgICAgMCcggoM,Faster GNSS Signal Acquisition using the Sparse Fourier Transform,Damian Miralles,GNSS-SDR,Pau Closas
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIgltYXJhYnJhODcMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L21hcmFicmE4NwwLEgdQcm9qZWN0GICAgIDA8p8KDA,New blocks for BeiDou B1 in GNSS-SDR: toward a multi-constellation receiver,Mara Branzanti,GNSS-SDR,javiarribas
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgptYXJjX3NhbGVzDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9tYXJjX3NhbGVzDAsSB1Byb2plY3QYgICAgIDDlQoM,Expanding the receiver to Galileo E5a,Marc Sales Ramos,GNSS-SDR,Luis Esteve
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdkbnNwaWVzDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9kbnNwaWVzDAsSB1Byb2plY3QYgICAgMC1mwoM,Sparse Matrix Indexing and Cleanup,David Spies,GNU Octave,John W. Eaton
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVlZzEyMwwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvZWcxMjMMCxIHUHJvamVjdBiAgICAgNeMCgw,General Purpose Finite Elements Library,Eugenio Gianniti,GNU Octave,Marco Vassallo
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgp3b2xmc19sYWlyDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC93b2xmc19sYWlyDAsSB1Byb2plY3QYgICAgKD9iQoM,Implement ichol and ilu functions.,Eduardo Ramos Fernandez,GNU Octave,Kai T. Ohlhus
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglhYmhpMjU5OTMMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2FiaGkyNTk5MwwLEgdQcm9qZWN0GICAgIDA4YoKDA,gnucap: Graphic output display program,Abhinav Kumar Singh,GNU Project,al davis
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1hY2h5dXRhcGl5dXNoDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9hY2h5dXRhcGl5dXNoDAsSB1Byb2plY3QYgICAgMCrhgoM,Automated Test Suite,Piyush Parkash,GNU Project,H S Rai
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglhbmRyZWJhc2sMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2FuZHJlYmFzawwLEgdQcm9qZWN0GICAgICArpkKDA,Kawa - Optimize switches (case),Andrea Bernardini,GNU Project,Per Bothner
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdhc2hpc2g3DAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9hc2hpc2g3DAsSB1Byb2plY3QYgICAgMD6kwoM,GNU LibffCall - Refactoring Trampoline and Vacall library,Ashish Goyal,GNU Project,Avneet Kaur
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxiZXJrZXJwZWtzYWcMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2JlcmtlcnBla3NhZwwLEgdQcm9qZWN0GICAgIDAhJEKDA,GNU MediaGoblin: Python 3 port,Berker Peksag,GNU Project,Christopher Webber
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxiaGF0dGlndXJqb3QMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2JoYXR0aWd1cmpvdAwLEgdQcm9qZWN0GICAgIDA-pMKDA,Upgrading GNU Dr. Geo,Gurjot Singh,GNU Project,H S Rai
ahBzfmdvb2dsZS1tZWxhbmdlckELEgRVc2VyIgNicHQMCxIHUHJvZmlsZSITZ29vZ2xlL2dzb2MyMDE0L2JwdAwLEgdQcm9qZWN0GICAgICgxacKDA,Guile-Emacs,Robin Templeton,GNU Project,Andy Wingo
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZicmF0YW8MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2JyYXRhbwwLEgdQcm9qZWN0GICAgICA8ogKDA,A Graphical User Interface for GNUnet Social,Bruno Cabral,GNU Project,tg
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglicmV0b25pdW0MCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2JyZXRvbml1bQwLEgdQcm9qZWN0GICAgICA14wKDA,Mediagoblin: Python 3 port + switch to Alembic,Boris Bobrov,GNU Project,Sebastian Dröge
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpjb2RlbWFzdGVyDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9jb2RlbWFzdGVyDAsSB1Byb2plY3QYgICAgMCInQoM,Gnucap,Rishabh Yadav,GNU Project,al davis
ahBzfmdvb2dsZS1tZWxhbmdlcmkLEgRVc2VyIhdnb29nbGVtZWxhbmdlYXBwc3BvdGNvbQwLEgdQcm9maWxlIidnb29nbGUvZ3NvYzIwMTQvZ29vZ2xlbWVsYW5nZWFwcHNwb3Rjb20MCxIHUHJvamVjdBiAgICAwKuGCgw,DR. Geo DXF Support,Devinder Kaur,GNU Project,Jasleen Kaur
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghpYW1pc2hfNwwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvaWFtaXNoXzcMCxIHUHJvamVjdBiAgICAwIidCgw,GNU LibffCall - AvCall and Callback Cleanup,Ishpuneet Singh,GNU Project,Avneet Kaur
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZuaWNrN3MMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L25pY2s3cwwLEgdQcm9qZWN0GICAgICAw5UKDA,Emacs XWidgets,Nick Salerni,GNU Project,Joakim Verona
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpuaXRuZWxhdmUxDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9uaXRuZWxhdmUxDAsSB1Byb2plY3QYgICAgMCSiAoM,GNU Bison support of GLR in C++,Valentin Tolmer,GNU Project,Akim Demaille
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdyZXVzY2hlDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9yZXVzY2hlDAsSB1Byb2plY3QYgICAgIDyiAoM,Multicast implementation for GNUnet,D. Reusche,GNU Project,Bart
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxzaGVlbmFjaGF3bGEMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L3NoZWVuYWNoYXdsYQwLEgdQcm9qZWN0GICAgICArpkKDA,Recutils: Adding more importers and exporters to recutils,Sheena Chawla,GNU Project,Jose E. Marchesi
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpzdWJoYXNoaXNoDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9zdWJoYXNoaXNoDAsSB1Byb2plY3QYgICAgKCZkAoM,Porting Valgrind to GNU Hurd,Subhashish Pradhan,GNU Project,Samuel Thibault
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghqa3JhZW1lcgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvamtyYWVtZXIMCxIHUHJvamVjdBiAgICAoJKfCgw,Increasing the throughput of the gr-trellis module,Jan Krämer,GNU Radio,Sebastian
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1tYXJjdXNtdWVsbGVyDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9tYXJjdXNtdWVsbGVyDAsSB1Byb2plY3QYgICAgKDnmAoM,GNU Radio Measurement Toolbox,Marcus Müller,GNU Radio,Tim O'Shea
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZtdW5pemEMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L211bml6YQwLEgdQcm9qZWN0GICAgIDAtZsKDA,Using Hardware Based Co-processors in GNU Radio,Alfredo Muniz,GNU Radio,Philip Balister
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghzdHd1bnNjaAwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvc3R3dW5zY2gMCxIHUHJvamVjdBiAgICA4NqNCgw,Radar toolbox,Stefan Wunsch,GNU Radio,Martin Braun
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxqYWFuYWx0b3NhYXIMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2phYW5hbHRvc2FhcgwLEgdQcm9qZWN0GICAgICArpkKDA,Topic modeling LaTeX equations on the arXiv,Jaan Altosaar,Google Open Source Programs Office,David Blei
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZtYWRkYWgMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L21hZGRhaAwLEgdQcm9qZWN0GICAgICArpkKDA,Package for Symbolic Resolution of Linear Systems of Differential Equations,Suzy Maddah,Google Open Source Programs Office,barkatou
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghzZW5nZWxrZQwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvc2VuZ2Vsa2UMCxIHUHJvamVjdBiAgICAgPKICgw,A qualitative search engine for solid-state materials synthesis,Simon Engelke,Google Open Source Programs Office,Mark Asta
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghtYmhhcmdhdgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvbWJoYXJnYXYMCxIHUHJvamVjdBiAgICA4JWDCgw,MOTECH-COMMCARE INTEGRATION 3.0,Mimansha Bhargav,Grameen Foundation - MOTECH,kosh
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIgl0cnVuZ3R1YW4MCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3RydW5ndHVhbgwLEgdQcm9qZWN0GICAgICAuYQKDA,MOTECH-on-the-cloud: A Porting of MOTECH platform on Google App Engine,Tuan,Grameen Foundation - MOTECH,Frank Huster
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdyc2xhd2lrDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9yc2xhd2lrDAsSB1Byb2plY3QYgICAgKD9iQoM,Groovy GPars Remoting,Rafał Sławik,Groovy Community,Russel Winder
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIgl4c2VhZ3VsbHgMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3hzZWFndWxseAwLEgdQcm9qZWN0GICAgICA8ogKDA,An Antlr v4 grammar for Groovy,Seagull,Groovy Community,Jochen Theodorou
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpha3NoYXkxOTk0DAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9ha3NoYXkxOTk0DAsSB1Byb2plY3QYgICAgKDEjgoM,LibUSB port,Akshay Jaggi,Haiku,"scottmc, Jerome Duval"
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgphcnZpbmRzcmFqDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9hcnZpbmRzcmFqDAsSB1Byb2plY3QYgICAgJC2lgoM,Haiku ARM port,Arvind,Haiku,Adrien Destugues
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghhbGVnYWRlYQwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvYWxlZ2FkZWEMCxIHUHJvamVjdBiAgICAgPKICgw,Darcs; History reordering: performance and features,Ale Gadea,haskell.org,Guillaume Hoffmann
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxhbGxhbmdhcmRuZXIMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2FsbGFuZ2FyZG5lcgwLEgdQcm9qZWN0GICAgICgxI4KDA,Implement Constraint-Based Layout in Diagrams,Allan Gardner,haskell.org,Daniel Bergey
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVoYWFzbgwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvaGFhc24MCxIHUHJvamVjdBiAgICAwOGKCgw,Lenisfy Diagrams,Niklas Haas,haskell.org,Brent Yorgey
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgRrb25uDAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC9rb25uDAsSB1Byb2plY3QYgICAgIDXjAoM,An Efficient Computational Algebra and Symbolic Linear Algebra Library in H,Hiromi ISHII,haskell.org,Edward Kmett
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxsYW1iZGFfZmFpcnkMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2xhbWJkYV9mYWlyeQwLEgdQcm9qZWN0GICAgIDA35cKDA,Flesh out features of Hackage 2,Chris Wong,haskell.org,Duncan Coutts
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghsZXZlbDAwNwwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvbGV2ZWwwMDcMCxIHUHJvamVjdBiAgICAwIidCgw,HDBC Improvements,Stephen Green,haskell.org,Nicolas Wu
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgptYXJjaW9kaWF6DAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9tYXJjaW9kaWF6DAsSB1Byb2plY3QYgICAgMCcggoM,Darcs: Hashed Files and Cache,Marcio Díaz,haskell.org,kowey
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxtYXRoaWFzYmFydGwMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L21hdGhpYXNiYXJ0bAwLEgdQcm9qZWN0GICAgICgjoEKDA,Concurrent Lock-Free Hash Map for Haskell,MathiasBartl,haskell.org,Ryan Newton
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1tYXR0cGlja2VyaW5nDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9tYXR0cGlja2VyaW5nDAsSB1Byb2plY3QYgICAgMCInQoM,Pandoc improvements: Embedded base64 images and EPUB 3.0 reader,Matthew Pickering,haskell.org,John MacFarlane
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgRvc2ExDAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC9vc2ExDAsSB1Byb2plY3QYgICAgIC5hAoM,Adding profiling support to GHCJS -- JavaScript backend for GHC,Ömer Sinan Ağacan,haskell.org,Luite Stegeman
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZzZXJyYXMMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3NlcnJhcwwLEgdQcm9qZWN0GICAgIDQ_oQKDA,Agda-like Interaction Mode for Emacs,Alejandro Serrano,haskell.org,David Raymond Chrisitiansen
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxhcmF6X2FiaXNob3YMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2FyYXpfYWJpc2hvdgwLEgdQcm9qZWN0GICAgIDAlI4KDA,Enhanced android client for DHIS2.,Araz Abishov,Health Information Systems Programme,"Morten Olav Hansen, Peder Andreas Nergaard"
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVjb3JvYQwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvY29yb2EMCxIHUHJvamVjdBiAgICAgK6ZCgw,A decision-support tool for stronger immunization programs,Jonas,Health Information Systems Programme,Sophie Newland
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglkaGlzMl9vZGsMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2RoaXMyX29kawwLEgdQcm9qZWN0GICAgICA5JEJDA,Allow data entry from OpenDataKit (ODK),Anum Hassan,Health Information Systems Programme,"Saptarshi Purkayastha, Jim Grace"
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglnaWFuX2NhcmIMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2dpYW5fY2FyYgwLEgdQcm9qZWN0GICAgICArpkKDA,WebDriver (Selenium 2) based framework for automated test scripts,gianluca.carbone,Health Information Systems Programme,"Saptarshi Purkayastha, Jan Henrik Øverland"
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1yaWNhcmRvZGVqdWFuDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9yaWNhcmRvZGVqdWFuDAsSB1Byb2plY3QYgICAgIDyiAoM,JSON enabled storage API,J. Ricardo de Juan Cajide,Health Information Systems Programme,Morten Olav Hansen
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZudWZjaWEMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L251ZmNpYQwLEgdQcm9qZWN0GICAgICArpkKDA,Driver for RTL8169 Gigabit Ethernet Controller,Agnieszka Tabaka,"HelenOS group at Department of Distributed and Dependable Systems, Charles University in Prague",Jakub Jermář
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglheXVzaGRhdHQMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2F5dXNoZGF0dAwLEgdQcm9qZWN0GICAgICArpkKDA,Collaborative Editing for AContent,Ayush Datta,Inclusive Design Institute,catia.prandi
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1heXVzaGd1cHRhZHR1DAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9heXVzaGd1cHRhZHR1DAsSB1Byb2plY3QYgICAgICumQoM,ATutor Usage Module,Ayush Gupta,Inclusive Design Institute,Harris
